@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	cpt_169	NUMERIC
@ATTRIBUTE	cpt_170	NUMERIC
@ATTRIBUTE	cpt_171	NUMERIC
@ATTRIBUTE	cpt_172	NUMERIC
@ATTRIBUTE	cpt_173	NUMERIC
@ATTRIBUTE	cpt_174	NUMERIC
@ATTRIBUTE	cpt_175	NUMERIC
@ATTRIBUTE	cpt_176	NUMERIC
@ATTRIBUTE	cpt_177	NUMERIC
@ATTRIBUTE	cpt_178	NUMERIC
@ATTRIBUTE	cpt_179	NUMERIC
@ATTRIBUTE	cpt_180	NUMERIC
@ATTRIBUTE	cpt_181	NUMERIC
@ATTRIBUTE	cpt_182	NUMERIC
@ATTRIBUTE	cpt_183	NUMERIC
@ATTRIBUTE	cpt_184	NUMERIC
@ATTRIBUTE	cpt_185	NUMERIC
@ATTRIBUTE	cpt_186	NUMERIC
@ATTRIBUTE	cpt_187	NUMERIC
@ATTRIBUTE	cpt_188	NUMERIC
@ATTRIBUTE	cpt_189	NUMERIC
@ATTRIBUTE	cpt_190	NUMERIC
@ATTRIBUTE	cpt_191	NUMERIC
@ATTRIBUTE	cpt_192	NUMERIC
@ATTRIBUTE	cpt_193	NUMERIC
@ATTRIBUTE	cpt_194	NUMERIC
@ATTRIBUTE	cpt_195	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 3, 34, 11, 14, 11, 13, 15, 13, 25, 21, 7, 31, 9, 27, 1, 38, 17, 7, 20, 22, 31, 29, 28, 31, 20, 18, 13, 29, 0, 35, 20, 9, 24, 18, 14, 16, 15, 12, 12, 6, 29, 33, 0, 28, 21, 47, 40, 48, 32, 23, 50, 48, 37, 12, 30, 31, 0, 15, 30, 20, 22, 33, 9, 23, 24, 21, 17, 28, 42, 21, 0, 35, 21, 36, 48, 35, 34, 21, 43, 42, 35, 19, 42, 12, 0, 33, 10, 12, 16, 24, 24, 16, 27, 25, 26, 5, 23, 40, 0, 36, 9, 4, 9, 19, 24, 14, 24, 12, 5, 2, 38, 20, 0, 7, 24, 10, 11, 26, 22, 20, 27, 8, 8, 12, 37, 11, 0, 0, 30, 5, 7, 26, 25, 33, 27, 11, 11, 16, 30, 2, 0, 4, 24, 11, 6, 26, 23, 28, 17, 9, 15, 15, 20, 4, 2, 8, 48, 7, 22, 14, 54, 52, 33, 16, 13, 22, 35, 3, 0, 29, 22, 15, 19, 23, 13, 8, 14, 13, 8, 28, 29, 10, 32, 25, 7, 21, 11, 13, 11, 15, 12, 7, 19, 18, 12, 30, SU
0, 0, 0, 0, 0, 0, 0, 0, 32, 8, 29, 9, 31, 24, 20, 19, 24, 21, 7, 27, 6, 31, 35, 3, 13, 26, 17, 14, 9, 20, 12, 10, 25, 9, 4, 32, 5, 4, 14, 26, 23, 22, 30, 26, 32, 21, 12, 16, 5, 29, 3, 2, 15, 23, 34, 33, 20, 23, 36, 36, 41, 18, 5, 32, 36, 5, 16, 27, 18, 28, 19, 27, 31, 1, 15, 30, 13, 34, 35, 31, 17, 15, 27, 10, 14, 23, 11, 29, 40, 18, 15, 58, 51, 29, 13, 39, 42, 37, 27, 7, 39, 40, 35, 17, 6, 41, 29, 24, 11, 11, 22, 12, 22, 20, 23, 4, 11, 9, 7, 50, 32, 26, 6, 14, 6, 11, 31, 21, 35, 11, 5, 10, 25, 27, 22, 48, 15, 13, 2, 7, 35, 21, 31, 15, 5, 12, 37, 11, 0, 15, 21, 16, 13, 23, 33, 47, 46, 38, 24, 15, 33, 2, 1, 2, 29, 17, 21, 36, 30, 32, 23, 30, 29, 11, 32, 1, 2, 3, 32, 17, 24, 15, 17, 32, 19, 15, 24, 20, 20, 1, 3, 5, 21, 30, 19, 17, 19, 22, 16, 21, 11, 9, 23, 0, SU
0, 0, 0, 0, 0, 0, 0, 0, 33, 9, 25, 12, 39, 27, 23, 20, 26, 25, 1, 24, 1, 31, 33, 3, 12, 30, 11, 11, 4, 14, 8, 10, 21, 7, 1, 32, 18, 4, 16, 21, 25, 26, 33, 23, 26, 21, 14, 18, 4, 29, 3, 3, 14, 27, 34, 33, 22, 22, 38, 35, 41, 19, 6, 33, 35, 7, 18, 29, 17, 35, 19, 31, 28, 2, 14, 28, 13, 41, 35, 33, 14, 16, 31, 13, 11, 21, 13, 31, 40, 15, 19, 57, 46, 30, 7, 39, 32, 37, 28, 4, 39, 42, 38, 12, 5, 41, 29, 26, 6, 10, 24, 10, 18, 17, 23, 4, 7, 10, 8, 48, 28, 24, 3, 10, 4, 5, 32, 14, 34, 16, 4, 14, 24, 31, 13, 51, 13, 8, 5, 6, 41, 25, 40, 13, 2, 12, 34, 8, 1, 10, 26, 17, 6, 23, 36, 43, 44, 38, 27, 13, 31, 4, 1, 1, 28, 22, 18, 36, 29, 39, 23, 22, 23, 10, 32, 1, 1, 1, 31, 19, 25, 17, 18, 32, 26, 12, 19, 18, 24, 1, 2, 2, 20, 28, 17, 23, 16, 20, 22, 22, 10, 4, 26, 0, SU
0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 15, 9, 5, 16, 4, 0, 9, 4, 0, 23, 2, 30, 0, 0, 11, 14, 10, 13, 7, 6, 9, 3, 10, 21, 0, 30, 0, 0, 14, 15, 8, 4, 9, 2, 17, 7, 15, 17, 4, 32, 0, 0, 13, 25, 25, 12, 3, 4, 14, 29, 35, 11, 19, 29, 2, 1, 25, 20, 24, 36, 11, 20, 26, 28, 23, 27, 31, 36, 34, 5, 9, 36, 46, 24, 27, 35, 18, 47, 41, 19, 23, 49, 43, 2, 23, 30, 21, 24, 20, 7, 36, 25, 22, 2, 10, 27, 37, 10, 7, 3, 12, 8, 20, 14, 16, 2, 8, 6, 20, 25, 40, 15, 7, 9, 4, 18, 31, 29, 26, 6, 9, 7, 25, 18, 31, 29, 12, 12, 3, 21, 28, 31, 25, 7, 7, 10, 34, 3, 5, 34, 20, 12, 13, 28, 17, 26, 29, 28, 7, 14, 33, 2, 9, 13, 31, 16, 12, 37, 26, 28, 44, 45, 9, 14, 28, 0, 10, 3, 34, 24, 21, 13, 16, 18, 30, 12, 26, 18, 22, 4, 3, 18, 38, 25, 19, 21, 24, 39, 24, 17, 19, 3, 37, 22, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 10, 6, 10, 8, 0, 11, 5, 1, 22, 3, 29, 0, 0, 17, 8, 10, 7, 6, 6, 12, 3, 9, 20, 2, 30, 0, 0, 10, 15, 14, 6, 7, 3, 14, 4, 14, 12, 7, 29, 0, 1, 14, 23, 22, 4, 5, 10, 10, 33, 30, 13, 23, 28, 2, 0, 28, 19, 25, 41, 4, 18, 43, 23, 23, 32, 29, 42, 31, 6, 8, 45, 41, 24, 25, 33, 19, 59, 41, 22, 15, 55, 31, 6, 18, 27, 25, 25, 21, 8, 37, 25, 20, 2, 12, 39, 36, 2, 5, 5, 15, 11, 24, 14, 18, 3, 5, 8, 24, 28, 45, 8, 7, 10, 6, 21, 30, 24, 26, 6, 1, 9, 32, 21, 31, 32, 15, 13, 3, 23, 30, 30, 28, 7, 5, 9, 34, 5, 6, 38, 12, 11, 14, 25, 13, 29, 27, 29, 7, 13, 31, 5, 2, 23, 27, 18, 15, 42, 28, 22, 46, 45, 11, 14, 25, 4, 6, 3, 34, 20, 23, 16, 15, 15, 29, 14, 19, 18, 23, 4, 5, 37, 32, 32, 21, 17, 17, 50, 23, 18, 14, 6, 43, 23, SU
0, 0, 0, 0, 0, 0, 0, 0, 33, 30, 37, 25, 21, 24, 34, 30, 36, 15, 20, 40, 18, 46, 38, 14, 23, 25, 34, 20, 21, 26, 20, 29, 33, 11, 36, 31, 12, 16, 23, 23, 23, 17, 10, 3, 16, 17, 16, 26, 22, 9, 5, 4, 16, 52, 42, 53, 8, 4, 17, 56, 63, 42, 23, 16, 11, 5, 21, 20, 24, 8, 23, 19, 23, 20, 17, 30, 10, 14, 14, 8, 10, 31, 52, 27, 33, 20, 25, 40, 47, 15, 18, 3, 19, 27, 6, 17, 20, 23, 28, 16, 30, 42, 32, 18, 32, 14, 35, 21, 3, 0, 4, 13, 24, 6, 22, 5, 3, 0, 27, 10, 36, 18, 15, 11, 7, 23, 10, 6, 26, 11, 6, 3, 31, 41, 12, 27, 4, 8, 14, 27, 30, 31, 33, 17, 7, 6, 23, 39, 0, 24, 12, 24, 26, 18, 22, 23, 15, 11, 5, 17, 35, 6, 0, 26, 4, 17, 19, 31, 44, 39, 36, 19, 21, 13, 21, 0, 0, 22, 9, 18, 19, 32, 26, 28, 36, 13, 24, 28, 4, 1, 8, 15, 19, 13, 10, 23, 0, 0, 37, 7, 19, 30, 8, 4, SU
0, 0, 0, 0, 0, 0, 0, 0, 40, 19, 35, 17, 24, 22, 23, 21, 28, 19, 10, 39, 24, 42, 13, 15, 16, 24, 28, 22, 24, 31, 27, 22, 34, 11, 24, 22, 11, 10, 22, 8, 18, 19, 13, 5, 4, 18, 14, 12, 26, 10, 1, 4, 13, 57, 51, 54, 12, 7, 16, 51, 64, 41, 13, 17, 7, 2, 21, 14, 23, 8, 18, 13, 29, 15, 16, 22, 18, 9, 12, 9, 7, 27, 51, 22, 32, 14, 26, 44, 47, 17, 14, 5, 18, 29, 4, 19, 23, 24, 32, 10, 28, 34, 35, 28, 31, 11, 35, 21, 6, 7, 1, 13, 28, 7, 26, 7, 2, 0, 22, 7, 33, 24, 14, 14, 8, 20, 10, 1, 26, 12, 4, 6, 21, 36, 9, 34, 6, 14, 13, 31, 34, 28, 47, 20, 6, 5, 26, 40, 0, 30, 13, 19, 21, 18, 17, 21, 21, 17, 12, 16, 36, 3, 0, 22, 9, 19, 19, 40, 41, 40, 42, 24, 25, 14, 29, 6, 0, 17, 8, 19, 26, 35, 30, 31, 29, 40, 20, 20, 13, 2, 6, 8, 14, 10, 8, 19, 1, 0, 34, 10, 23, 26, 7, 5, SU
0, 0, 0, 0, 0, 0, 0, 0, 30, 6, 17, 22, 12, 25, 30, 22, 34, 14, 28, 6, 31, 32, 35, 10, 11, 27, 17, 11, 18, 15, 19, 15, 28, 13, 34, 30, 31, 19, 15, 11, 25, 30, 18, 17, 23, 29, 26, 20, 51, 8, 23, 41, 15, 22, 28, 29, 16, 23, 16, 39, 35, 20, 41, 16, 32, 38, 15, 35, 38, 43, 37, 19, 25, 31, 24, 26, 41, 42, 36, 33, 16, 36, 36, 31, 44, 7, 40, 17, 22, 42, 20, 37, 40, 23, 11, 11, 14, 25, 31, 6, 33, 31, 20, 11, 23, 22, 37, 26, 11, 4, 12, 8, 35, 2, 33, 13, 11, 11, 37, 18, 12, 38, 22, 21, 9, 11, 36, 0, 13, 15, 5, 25, 30, 0, 0, 21, 21, 22, 7, 3, 48, 14, 58, 5, 3, 25, 30, 0, 0, 10, 33, 15, 14, 23, 29, 10, 25, 27, 17, 33, 16, 2, 5, 2, 34, 18, 19, 31, 45, 48, 44, 27, 10, 35, 2, 7, 3, 4, 27, 13, 25, 19, 21, 41, 14, 17, 20, 21, 1, 6, 7, 3, 30, 3, 16, 20, 26, 17, 8, 21, 36, 3, 6, 6, SU
0, 0, 0, 0, 0, 0, 0, 0, 31, 10, 15, 14, 14, 17, 24, 24, 27, 11, 14, 4, 30, 32, 31, 15, 10, 26, 11, 18, 15, 15, 17, 15, 20, 8, 36, 27, 31, 24, 12, 15, 28, 29, 22, 20, 21, 21, 19, 17, 50, 6, 25, 43, 20, 25, 44, 44, 22, 23, 29, 43, 38, 26, 40, 21, 30, 39, 20, 23, 26, 35, 30, 19, 27, 19, 20, 26, 35, 40, 35, 29, 18, 34, 36, 22, 51, 2, 46, 24, 33, 42, 16, 33, 38, 20, 5, 10, 14, 25, 29, 4, 17, 26, 11, 10, 25, 19, 38, 28, 12, 8, 10, 8, 33, 0, 37, 16, 5, 9, 40, 19, 9, 39, 11, 20, 7, 8, 32, 0, 21, 6, 4, 26, 30, 0, 0, 20, 22, 18, 6, 8, 48, 16, 57, 8, 5, 23, 29, 0, 0, 6, 30, 16, 16, 24, 39, 19, 31, 23, 14, 33, 12, 0, 3, 6, 35, 17, 15, 27, 31, 47, 34, 23, 13, 36, 2, 1, 2, 3, 25, 7, 16, 18, 22, 34, 11, 22, 21, 18, 4, 0, 2, 3, 27, 2, 6, 18, 21, 7, 12, 21, 35, 4, 2, 5, SU
0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 13, 15, 13, 16, 19, 15, 12, 3, 17, 0, 0, 12, 12, 12, 6, 1, 3, 7, 14, 12, 6, 10, 4, 6, 8, 1, 20, 5, 9, 0, 3, 12, 25, 18, 15, 0, 0, 1, 6, 3, 6, 5, 28, 0, 0, 0, 7, 18, 0, 4, 6, 11, 1, 12, 0, 22, 17, 18, 30, 24, 26, 28, 11, 30, 18, 12, 13, 8, 22, 40, 6, 43, 26, 23, 39, 24, 35, 25, 33, 13, 31, 7, 16, 44, 3, 6, 21, 19, 18, 26, 20, 26, 19, 5, 39, 20, 6, 45, 0, 1, 1, 19, 18, 18, 21, 0, 0, 0, 28, 30, 9, 23, 1, 1, 31, 31, 23, 30, 37, 22, 0, 0, 23, 27, 6, 16, 23, 33, 12, 10, 41, 41, 6, 12, 35, 0, 16, 13, 4, 27, 7, 9, 56, 46, 33, 35, 33, 39, 11, 4, 23, 13, 14, 11, 29, 14, 12, 16, 45, 47, 22, 5, 4, 20, 20, 14, 12, 6, 30, 19, 8, 16, 30, 24, 18, 4, 10, 35, 10, 10, 0, 5, 0, 28, 6, 0, 1, 3, 1, 12, 24, 13, 21, 11, HA
0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 23, 17, 6, 13, 16, 2, 1, 3, 9, 5, 0, 0, 6, 6, 11, 0, 4, 14, 19, 19, 11, 1, 2, 2, 13, 4, 2, 6, 14, 2, 0, 8, 28, 20, 23, 3, 2, 0, 2, 5, 4, 5, 20, 0, 0, 0, 3, 17, 0, 4, 6, 2, 9, 5, 0, 32, 13, 27, 38, 36, 35, 23, 23, 40, 27, 9, 25, 0, 4, 47, 15, 31, 41, 34, 32, 18, 46, 27, 27, 14, 24, 0, 26, 43, 2, 1, 12, 4, 22, 27, 6, 7, 19, 14, 25, 5, 26, 30, 0, 0, 3, 14, 15, 11, 16, 0, 0, 0, 9, 27, 16, 26, 12, 0, 2, 27, 39, 39, 42, 0, 0, 2, 1, 55, 22, 20, 0, 5, 0, 19, 32, 41, 13, 3, 0, 3, 1, 47, 0, 26, 8, 4, 9, 26, 37, 38, 25, 5, 2, 4, 8, 19, 1, 42, 10, 1, 19, 26, 29, 36, 27, 34, 5, 0, 22, 14, 11, 7, 26, 0, 15, 34, 36, 31, 31, 20, 6, 0, 27, 13, 9, 4, 29, 4, 3, 0, 2, 7, 2, 1, 0, 25, 15, 13, NE
0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 33, 12, 18, 15, 18, 8, 2, 13, 6, 5, 0, 25, 9, 8, 15, 12, 7, 5, 5, 1, 15, 0, 0, 4, 9, 16, 0, 3, 12, 6, 10, 27, 29, 20, 12, 3, 0, 0, 3, 0, 0, 17, 0, 5, 8, 31, 9, 0, 1, 4, 5, 21, 4, 19, 0, 33, 10, 26, 32, 5, 27, 17, 26, 33, 16, 21, 9, 19, 1, 29, 17, 27, 34, 27, 30, 34, 31, 27, 27, 2, 27, 20, 30, 24, 10, 11, 7, 9, 20, 28, 19, 24, 16, 3, 27, 35, 44, 21, 0, 2, 4, 19, 19, 25, 11, 0, 0, 0, 23, 35, 31, 14, 6, 1, 0, 30, 16, 21, 31, 0, 0, 3, 20, 28, 22, 13, 1, 7, 0, 28, 38, 36, 29, 7, 2, 2, 11, 16, 2, 28, 12, 0, 4, 37, 28, 27, 32, 18, 1, 1, 29, 20, 8, 40, 2, 0, 25, 8, 36, 45, 13, 21, 7, 2, 30, 10, 7, 29, 11, 7, 11, 36, 26, 10, 32, 16, 12, 28, 6, 11, 7, 11, 22, 6, 2, 2, 36, 15, 30, 3, 9, 26, 15, 7, SA
0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 3, 26, 16, 19, 16, 14, 16, 5, 21, 0, 0, 23, 34, 19, 21, 15, 1, 9, 21, 7, 7, 11, 12, 8, 3, 1, 33, 0, 12, 0, 6, 8, 32, 20, 10, 17, 8, 0, 14, 2, 32, 3, 25, 7, 33, 16, 11, 30, 4, 6, 2, 2, 2, 7, 39, 0, 35, 24, 28, 18, 19, 14, 12, 42, 34, 8, 16, 4, 36, 16, 28, 45, 42, 43, 34, 16, 48, 40, 40, 3, 25, 0, 22, 46, 8, 4, 14, 6, 19, 24, 9, 29, 25, 10, 25, 1, 11, 46, 0, 2, 5, 11, 16, 19, 16, 1, 3, 0, 26, 14, 8, 28, 1, 0, 6, 28, 35, 38, 34, 1, 0, 0, 23, 39, 12, 16, 11, 10, 28, 15, 28, 34, 25, 19, 3, 1, 11, 39, 10, 14, 10, 17, 9, 12, 30, 26, 5, 11, 2, 0, 20, 10, 0, 16, 25, 2, 24, 41, 1, 6, 33, 18, 0, 2, 27, 16, 14, 20, 22, 3, 6, 11, 32, 31, 19, 19, 7, 9, 22, 13, 13, 8, 8, 14, 7, 18, 43, 40, 12, 4, 1, 26, 14, 22, SU
0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 29, 7, 1, 0, 0, 0, 0, 0, 3, 24, 4, 1, 24, 9, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 37, 12, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 34, 8, 26, 7, 8, 0, 0, 0, 0, 0, 0, 0, 5, 0, 26, 21, 19, 33, 30, 37, 20, 12, 24, 25, 25, 10, 23, 28, 24, 45, 11, 32, 23, 23, 18, 14, 21, 21, 20, 20, 35, 23, 27, 31, 0, 7, 24, 17, 6, 20, 16, 27, 16, 7, 34, 29, 22, 29, 0, 1, 0, 8, 2, 7, 11, 0, 0, 5, 27, 31, 19, 12, 0, 0, 24, 23, 14, 8, 25, 22, 1, 0, 18, 34, 2, 16, 24, 3, 16, 2, 2, 5, 3, 0, 0, 12, 25, 17, 0, 0, 25, 8, 24, 15, 3, 6, 14, 20, 0, 28, 7, 4, 4, 0, 28, 3, 2, 17, 32, 22, 9, 0, 0, 31, 3, 7, 3, 0, 14, 17, 5, 15, 35, 30, 7, 0, 1, 23, 4, 3, 1, 0, 9, 7, 0, 3, 0, 0, 2, 0, 5, 19, 0, 2, HA
