@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 11, 4, 14, 14, 21, 30, 27, 19, 12, 17, 8, 10, 4, 7, 22, 10, 15, 13, 23, 14, 23, 13, 7, 22, 10, 25, 11, 11, 11, 12, 24, 12, 23, 14, 15, 25, 31, 47, 61, 53, 2, 41, 62, 53, 28, 35, 20, 12, 20, 30, 35, 44, 14, 35, 35, 27, 14, 37, 8, 9, 46, 47, 55, 17, 15, 31, 52, 59, 29, 55, 6, 14, 11, 6, 6, 29, 11, 29, 11, 0, 8, 52, 5, 4, 12, 6, 7, 44, 6, 38, 2, 0, 11, 35, 10, 1, 12, 4, 46, 48, 13, 46, 12, 1, 29, 17, 7, 0, 16, 12, 12, 16, 33, 19, 9, 9, 23, 11, 22, 1, 12, 14, 55, 51, 38, 47, 19, 7, 22, 12, 13, 17, 3, 13, 17, 45, 42, 25, 7, 21, 9, 13, DI
0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 4, 0, 3, 18, 29, 31, 19, 7, 5, 16, 6, 8, 1, 6, 24, 2, 1, 4, 18, 11, 21, 15, 5, 10, 8, 22, 10, 5, 7, 5, 24, 10, 24, 8, 5, 12, 34, 48, 61, 36, 0, 32, 66, 55, 37, 12, 13, 3, 14, 34, 34, 52, 11, 44, 37, 25, 19, 33, 3, 13, 44, 60, 45, 37, 16, 37, 45, 60, 17, 51, 0, 5, 0, 4, 2, 15, 10, 34, 10, 2, 11, 57, 0, 4, 11, 1, 11, 48, 1, 44, 0, 0, 26, 21, 1, 0, 11, 3, 55, 59, 19, 42, 33, 4, 28, 2, 2, 1, 15, 27, 1, 12, 36, 23, 30, 4, 19, 4, 15, 4, 8, 32, 54, 46, 32, 35, 29, 10, 17, 3, 8, 4, 11, 17, 21, 33, 27, 33, 16, 27, 1, 7, DI
0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 18, 11, 12, 23, 32, 27, 16, 4, 15, 22, 11, 8, 13, 7, 15, 12, 11, 3, 20, 6, 13, 14, 6, 10, 10, 21, 49, 33, 2, 40, 58, 24, 14, 20, 6, 15, 23, 29, 13, 9, 0, 7, 17, 35, 22, 29, 15, 11, 13, 41, 43, 32, 4, 38, 44, 31, 2, 36, 15, 3, 46, 39, 37, 30, 13, 27, 49, 57, 20, 33, 16, 9, 1, 1, 0, 41, 8, 15, 1, 0, 2, 34, 2, 1, 1, 1, 3, 63, 5, 29, 0, 0, 0, 46, 3, 2, 17, 4, 34, 48, 25, 45, 4, 0, 19, 17, 10, 4, 9, 2, 1, 3, 14, 3, 0, 1, 27, 8, 0, 8, 8, 18, 31, 57, 63, 46, 15, 5, 29, 6, 18, 19, 0, 5, 17, 29, 27, 45, 8, 14, 17, 4, FE
0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 8, 12, 13, 21, 31, 28, 15, 14, 21, 28, 4, 10, 2, 8, 18, 8, 13, 12, 25, 14, 25, 22, 4, 9, 2, 27, 40, 31, 1, 28, 50, 16, 17, 20, 13, 14, 29, 41, 32, 19, 0, 11, 38, 48, 36, 24, 19, 9, 25, 38, 41, 35, 5, 51, 38, 33, 14, 31, 14, 13, 52, 42, 49, 11, 14, 34, 47, 56, 19, 63, 3, 12, 8, 7, 4, 27, 13, 24, 14, 1, 10, 64, 6, 4, 11, 1, 1, 47, 6, 40, 0, 6, 21, 39, 13, 3, 23, 7, 35, 48, 22, 43, 16, 5, 31, 14, 7, 1, 15, 6, 1, 10, 23, 10, 6, 12, 26, 10, 16, 1, 12, 16, 40, 59, 65, 48, 29, 9, 18, 13, 10, 13, 8, 10, 30, 43, 40, 52, 7, 19, 4, 16, FE
0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 13, 8, 25, 37, 39, 38, 33, 17, 16, 24, 7, 13, 12, 12, 24, 4, 11, 4, 26, 20, 22, 28, 14, 12, 19, 43, 51, 33, 1, 30, 45, 49, 24, 25, 13, 17, 21, 4, 10, 25, 3, 12, 18, 4, 30, 33, 25, 16, 30, 51, 55, 43, 3, 51, 54, 56, 14, 35, 15, 6, 43, 44, 55, 18, 16, 29, 52, 53, 18, 48, 11, 5, 10, 9, 1, 27, 8, 20, 12, 3, 8, 47, 6, 3, 18, 5, 1, 52, 10, 38, 0, 1, 14, 42, 13, 0, 19, 8, 33, 48, 21, 44, 8, 3, 31, 20, 10, 0, 16, 2, 4, 9, 22, 13, 4, 11, 27, 9, 12, 5, 10, 16, 52, 41, 34, 31, 26, 15, 23, 10, 11, 18, 0, 19, 21, 21, 27, 37, 10, 25, 8, 14, FE
0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 10, 20, 24, 29, 29, 32, 32, 15, 16, 14, 39, 16, 16, 9, 41, 17, 12, 4, 19, 5, 23, 17, 41, 19, 22, 37, 35, 29, 5, 43, 46, 44, 27, 20, 34, 24, 22, 12, 29, 16, 1, 22, 5, 5, 24, 33, 37, 24, 15, 51, 50, 25, 6, 34, 59, 45, 11, 34, 23, 1, 32, 34, 30, 33, 11, 24, 40, 36, 9, 29, 24, 7, 7, 1, 2, 39, 10, 6, 0, 0, 4, 31, 12, 3, 12, 6, 8, 57, 21, 23, 1, 1, 5, 36, 21, 11, 15, 5, 18, 40, 38, 35, 2, 5, 10, 44, 13, 16, 13, 6, 10, 10, 6, 5, 4, 1, 15, 21, 5, 15, 6, 19, 35, 47, 66, 64, 11, 7, 23, 13, 4, 9, 12, 6, 15, 47, 54, 36, 10, 8, 40, 6, FE
0, 0, 1, 0, 0, 0, 0, 0, 23, 10, 5, 6, 16, 6, 5, 8, 22, 9, 13, 15, 31, 13, 5, 20, 6, 6, 4, 0, 4, 0, 19, 4, 20, 20, 25, 52, 34, 2, 0, 24, 54, 46, 21, 17, 12, 12, 20, 5, 23, 8, 0, 15, 7, 1, 24, 28, 21, 4, 22, 45, 30, 19, 0, 21, 56, 57, 16, 41, 15, 5, 45, 54, 33, 21, 6, 23, 43, 34, 11, 28, 5, 10, 1, 0, 4, 30, 13, 8, 4, 0, 3, 32, 13, 7, 2, 0, 9, 54, 12, 34, 2, 0, 2, 55, 9, 10, 12, 0, 27, 55, 31, 28, 20, 0, 4, 28, 5, 12, 18, 10, 14, 3, 14, 2, 0, 7, 22, 8, 1, 12, 5, 21, 59, 63, 43, 69, 38, 8, 27, 6, 16, 13, 5, 3, 10, 37, 44, 38, 13, 10, 21, 0, HA
0, 0, 0, 0, 0, 0, 0, 0, 37, 15, 4, 3, 20, 10, 4, 13, 23, 7, 11, 6, 21, 7, 5, 18, 3, 5, 0, 0, 0, 0, 24, 7, 8, 16, 22, 48, 31, 2, 0, 17, 51, 46, 21, 15, 8, 15, 22, 12, 33, 14, 0, 23, 1, 6, 30, 32, 17, 1, 30, 46, 35, 31, 0, 30, 46, 50, 11, 38, 13, 7, 47, 54, 36, 14, 5, 28, 59, 53, 15, 46, 14, 3, 1, 0, 0, 31, 16, 6, 5, 0, 1, 52, 14, 10, 3, 0, 6, 45, 10, 32, 0, 0, 2, 45, 4, 17, 13, 2, 39, 55, 29, 30, 31, 2, 26, 8, 5, 15, 11, 16, 5, 19, 24, 3, 3, 10, 28, 5, 23, 18, 1, 32, 57, 59, 46, 68, 32, 12, 22, 4, 18, 7, 12, 5, 17, 28, 52, 29, 8, 28, 3, 4, HA
0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 16, 3, 20, 13, 24, 32, 28, 17, 12, 17, 41, 16, 15, 23, 15, 10, 8, 5, 6, 15, 16, 17, 28, 16, 18, 50, 34, 9, 0, 14, 45, 44, 21, 32, 16, 21, 18, 3, 31, 21, 0, 24, 13, 17, 32, 27, 16, 5, 36, 47, 36, 36, 1, 35, 37, 43, 24, 40, 21, 8, 40, 54, 44, 18, 5, 33, 50, 62, 26, 30, 20, 6, 0, 2, 0, 24, 23, 5, 11, 9, 9, 37, 28, 10, 7, 4, 10, 44, 22, 16, 2, 0, 4, 49, 10, 20, 15, 11, 40, 44, 23, 40, 19, 2, 15, 27, 8, 14, 25, 14, 18, 34, 34, 12, 18, 20, 27, 14, 14, 21, 11, 34, 43, 45, 47, 43, 34, 10, 23, 14, 21, 22, 10, 15, 32, 40, 62, 28, 12, 23, 18, 14, HA
0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 11, 6, 10, 16, 6, 13, 19, 27, 17, 21, 38, 14, 9, 16, 36, 1, 6, 4, 0, 3, 29, 20, 32, 7, 25, 40, 37, 11, 4, 12, 36, 21, 6, 33, 29, 14, 11, 2, 25, 17, 1, 23, 18, 28, 31, 41, 44, 2, 38, 57, 38, 43, 1, 38, 40, 34, 16, 37, 26, 3, 22, 39, 36, 14, 6, 28, 56, 55, 19, 36, 19, 5, 4, 2, 0, 35, 23, 2, 8, 4, 0, 48, 7, 12, 5, 0, 14, 39, 15, 13, 0, 1, 4, 43, 1, 15, 15, 1, 35, 44, 39, 31, 0, 3, 20, 4, 3, 12, 9, 12, 8, 15, 11, 1, 3, 8, 20, 1, 1, 22, 5, 17, 37, 48, 51, 46, 14, 5, 38, 1, 3, 26, 21, 7, 24, 40, 53, 14, 12, 43, 44, 4, HA
0, 0, 0, 0, 0, 0, 0, 0, 38, 11, 11, 7, 14, 1, 5, 17, 20, 28, 16, 7, 34, 8, 9, 18, 0, 3, 0, 2, 1, 1, 32, 6, 6, 12, 20, 5, 2, 0, 0, 0, 11, 6, 24, 19, 8, 16, 43, 56, 45, 5, 0, 35, 49, 43, 28, 42, 11, 6, 23, 36, 31, 25, 0, 30, 45, 39, 14, 35, 16, 3, 55, 51, 44, 30, 14, 35, 65, 48, 17, 43, 23, 2, 0, 0, 2, 35, 12, 4, 2, 0, 2, 43, 11, 16, 0, 1, 2, 36, 11, 16, 0, 0, 5, 31, 3, 11, 11, 0, 34, 34, 16, 30, 1, 1, 21, 2, 2, 21, 5, 1, 2, 34, 28, 16, 2, 0, 27, 1, 13, 15, 9, 10, 37, 46, 52, 34, 16, 10, 23, 1, 12, 20, 16, 0, 5, 24, 38, 12, 16, 48, 20, 5, NE
0, 0, 0, 0, 0, 0, 0, 0, 33, 21, 8, 7, 15, 3, 5, 10, 18, 24, 12, 8, 27, 7, 7, 15, 2, 2, 7, 1, 4, 1, 33, 6, 9, 9, 20, 15, 7, 1, 0, 2, 18, 18, 17, 20, 6, 17, 36, 46, 55, 13, 1, 34, 40, 33, 32, 40, 19, 4, 28, 40, 35, 28, 0, 28, 47, 50, 17, 42, 12, 0, 49, 46, 45, 21, 10, 31, 62, 47, 10, 44, 22, 3, 0, 0, 0, 37, 17, 10, 2, 0, 1, 46, 10, 15, 6, 1, 3, 44, 16, 14, 0, 1, 5, 26, 1, 13, 13, 1, 26, 43, 20, 35, 2, 3, 24, 2, 6, 31, 4, 4, 0, 21, 26, 9, 0, 1, 22, 2, 8, 18, 11, 9, 38, 47, 53, 36, 20, 11, 22, 0, 11, 23, 13, 0, 5, 26, 34, 18, 16, 48, 27, 6, NE
0, 0, 0, 0, 0, 0, 0, 0, 39, 14, 14, 6, 17, 6, 7, 13, 18, 27, 15, 16, 30, 7, 9, 27, 2, 7, 0, 6, 6, 4, 33, 9, 13, 16, 16, 13, 7, 2, 3, 6, 23, 21, 18, 29, 10, 23, 38, 48, 51, 19, 0, 42, 37, 35, 33, 40, 22, 8, 22, 38, 31, 23, 5, 19, 42, 47, 12, 36, 17, 1, 52, 47, 47, 32, 6, 40, 66, 46, 16, 37, 21, 5, 2, 2, 3, 40, 11, 18, 9, 2, 3, 42, 17, 8, 8, 5, 11, 38, 12, 17, 4, 7, 7, 40, 4, 17, 16, 4, 29, 42, 16, 38, 5, 3, 19, 12, 8, 11, 10, 3, 2, 32, 28, 17, 4, 5, 23, 9, 17, 27, 9, 12, 36, 48, 47, 40, 20, 5, 22, 7, 5, 20, 25, 9, 7, 31, 48, 26, 15, 32, 24, 8, NE
0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 12, 6, 18, 7, 13, 27, 27, 24, 10, 9, 8, 11, 16, 21, 10, 10, 1, 10, 6, 15, 32, 9, 5, 14, 17, 6, 8, 9, 2, 1, 12, 3, 23, 21, 15, 20, 35, 56, 48, 27, 2, 42, 57, 49, 25, 32, 18, 3, 21, 31, 21, 28, 3, 36, 39, 22, 17, 38, 14, 2, 54, 52, 46, 23, 11, 37, 58, 57, 22, 47, 15, 6, 5, 3, 1, 29, 18, 6, 11, 1, 10, 53, 16, 9, 7, 2, 5, 36, 11, 22, 1, 1, 9, 32, 10, 14, 14, 3, 37, 37, 16, 33, 2, 7, 27, 9, 18, 12, 11, 4, 5, 34, 29, 17, 7, 12, 19, 8, 20, 17, 3, 15, 41, 51, 47, 33, 11, 12, 18, 5, 23, 18, 18, 1, 2, 30, 44, 20, 9, 41, 4, 8, SA
0, 0, 0, 0, 0, 0, 0, 0, 46, 13, 11, 2, 18, 16, 25, 26, 24, 19, 16, 18, 11, 15, 10, 14, 9, 9, 3, 17, 17, 12, 31, 11, 7, 22, 21, 16, 7, 6, 5, 7, 15, 3, 26, 25, 12, 22, 39, 53, 46, 26, 1, 37, 59, 47, 28, 24, 21, 8, 18, 34, 27, 32, 4, 40, 37, 16, 15, 40, 24, 3, 60, 38, 55, 25, 8, 46, 54, 61, 14, 53, 18, 11, 6, 4, 7, 26, 9, 12, 17, 0, 7, 51, 26, 10, 5, 2, 1, 45, 18, 18, 4, 2, 16, 28, 8, 19, 18, 7, 27, 29, 8, 34, 1, 9, 23, 10, 15, 17, 16, 3, 7, 41, 34, 19, 1, 5, 23, 10, 21, 23, 6, 15, 37, 46, 44, 32, 18, 13, 14, 8, 24, 12, 19, 1, 2, 27, 44, 21, 11, 35, 8, 11, SA
0, 0, 1, 0, 0, 0, 0, 0, 33, 6, 8, 1, 9, 9, 23, 25, 22, 5, 13, 15, 11, 18, 5, 3, 10, 8, 2, 5, 9, 5, 19, 12, 12, 20, 22, 9, 8, 0, 2, 24, 20, 0, 24, 24, 13, 19, 32, 50, 48, 20, 0, 19, 42, 46, 29, 27, 21, 7, 19, 32, 23, 32, 1, 31, 41, 17, 7, 35, 9, 5, 60, 45, 46, 16, 7, 37, 55, 63, 12, 58, 6, 3, 2, 2, 0, 28, 14, 2, 9, 2, 1, 53, 5, 0, 5, 2, 4, 37, 19, 8, 0, 0, 11, 35, 13, 8, 12, 0, 28, 36, 16, 33, 2, 1, 25, 2, 4, 9, 7, 0, 9, 39, 34, 27, 0, 3, 20, 1, 21, 17, 6, 20, 37, 40, 40, 30, 19, 12, 15, 2, 6, 21, 7, 3, 7, 25, 28, 12, 5, 24, 3, 0, SA
0, 0, 1, 0, 0, 0, 0, 0, 13, 25, 13, 7, 20, 32, 42, 37, 35, 8, 18, 14, 30, 12, 10, 4, 17, 0, 3, 3, 1, 7, 10, 15, 36, 11, 31, 43, 46, 28, 0, 31, 46, 55, 23, 23, 19, 22, 4, 8, 18, 23, 0, 17, 9, 1, 18, 30, 15, 16, 27, 65, 58, 22, 0, 35, 53, 65, 12, 40, 10, 5, 21, 30, 32, 28, 10, 24, 55, 45, 7, 38, 8, 0, 1, 0, 0, 47, 14, 8, 0, 0, 1, 53, 10, 3, 8, 0, 7, 63, 10, 30, 0, 0, 2, 53, 1, 11, 12, 1, 22, 47, 38, 36, 1, 5, 20, 14, 1, 1, 9, 9, 4, 2, 0, 4, 0, 4, 23, 1, 10, 16, 1, 24, 40, 50, 39, 46, 22, 8, 24, 1, 16, 15, 12, 8, 13, 35, 32, 17, 7, 20, 2, 0, SU
0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 13, 9, 22, 29, 35, 32, 37, 12, 16, 11, 36, 11, 12, 18, 17, 14, 13, 12, 8, 9, 23, 14, 42, 5, 20, 57, 46, 16, 6, 23, 46, 48, 31, 26, 34, 19, 15, 1, 14, 3, 2, 21, 7, 2, 23, 40, 26, 24, 15, 51, 41, 42, 5, 35, 44, 55, 9, 42, 29, 7, 41, 47, 50, 19, 12, 29, 59, 46, 13, 37, 17, 17, 1, 0, 1, 40, 13, 7, 2, 0, 7, 49, 15, 15, 4, 0, 0, 42, 14, 20, 1, 3, 3, 41, 14, 18, 16, 2, 20, 52, 25, 36, 8, 4, 22, 15, 6, 19, 5, 5, 2, 16, 17, 10, 0, 9, 21, 6, 18, 28, 7, 8, 34, 44, 40, 46, 13, 10, 20, 5, 21, 21, 29, 4, 3, 13, 11, 21, 7, 27, 2, 10, SU
0, 0, 0, 0, 0, 0, 0, 0, 31, 18, 12, 12, 25, 36, 39, 22, 27, 16, 17, 24, 37, 12, 16, 8, 9, 5, 13, 4, 2, 8, 24, 16, 32, 20, 26, 44, 39, 23, 0, 19, 44, 49, 30, 29, 23, 19, 7, 2, 19, 16, 4, 15, 15, 3, 23, 37, 18, 12, 22, 59, 37, 34, 2, 36, 47, 50, 8, 37, 26, 0, 33, 41, 50, 22, 15, 23, 59, 47, 16, 42, 21, 5, 3, 0, 1, 36, 12, 8, 0, 0, 2, 51, 21, 2, 5, 1, 1, 52, 13, 27, 0, 0, 0, 42, 9, 10, 9, 7, 29, 46, 27, 34, 3, 4, 19, 10, 3, 7, 1, 9, 3, 12, 16, 12, 6, 11, 19, 5, 23, 24, 2, 7, 18, 34, 28, 22, 17, 8, 18, 4, 16, 15, 13, 1, 21, 27, 38, 29, 1, 26, 2, 4, SU
0, 0, 1, 0, 0, 0, 0, 0, 4, 10, 9, 30, 14, 18, 14, 15, 20, 18, 15, 11, 14, 7, 4, 24, 14, 17, 12, 9, 6, 10, 42, 17, 12, 7, 15, 24, 18, 16, 14, 6, 5, 17, 22, 32, 22, 3, 33, 51, 61, 9, 25, 41, 55, 38, 13, 37, 11, 1, 7, 0, 10, 47, 7, 12, 13, 20, 11, 31, 7, 0, 29, 56, 44, 39, 5, 32, 42, 23, 7, 36, 28, 3, 12, 14, 14, 36, 6, 3, 16, 15, 4, 38, 14, 13, 7, 6, 30, 30, 17, 38, 13, 1, 9, 34, 9, 15, 3, 3, 25, 46, 26, 17, 34, 6, 6, 35, 1, 13, 7, 11, 17, 43, 38, 50, 9, 8, 19, 15, 0, 3, 5, 3, 20, 35, 41, 41, 13, 2, 23, 9, 0, 0, 4, 3, 6, 12, 12, 9, 4, 36, 3, 6, DI
0, 0, 2, 0, 0, 0, 0, 0, 2, 5, 6, 23, 11, 12, 20, 9, 11, 19, 9, 12, 4, 7, 5, 14, 12, 16, 8, 3, 2, 5, 35, 11, 1, 8, 9, 25, 22, 11, 21, 1, 6, 6, 19, 16, 4, 1, 29, 47, 62, 10, 23, 44, 53, 38, 12, 37, 9, 0, 6, 18, 15, 44, 0, 21, 28, 31, 11, 31, 7, 1, 22, 45, 31, 35, 1, 29, 34, 15, 2, 35, 19, 3, 6, 19, 7, 33, 6, 1, 14, 9, 0, 37, 6, 15, 1, 0, 38, 26, 16, 30, 14, 0, 0, 25, 0, 12, 0, 2, 19, 43, 25, 15, 32, 1, 9, 12, 0, 11, 3, 6, 26, 51, 49, 54, 7, 2, 21, 0, 0, 1, 5, 3, 14, 42, 42, 36, 9, 2, 21, 4, 0, 0, 3, 0, 0, 5, 6, 0, 5, 39, 4, 1, DI
0, 0, 3, 0, 0, 0, 0, 0, 5, 7, 9, 23, 17, 15, 11, 12, 13, 16, 7, 10, 6, 6, 5, 17, 8, 15, 20, 6, 1, 6, 33, 5, 3, 6, 7, 13, 17, 13, 12, 4, 0, 4, 18, 19, 4, 6, 25, 48, 57, 15, 22, 38, 52, 39, 14, 33, 12, 1, 4, 0, 6, 46, 0, 21, 24, 30, 15, 30, 7, 0, 22, 48, 43, 36, 8, 30, 35, 17, 5, 28, 8, 9, 8, 18, 9, 43, 1, 7, 17, 10, 0, 36, 3, 23, 0, 0, 31, 32, 9, 28, 23, 0, 3, 31, 0, 14, 2, 0, 18, 39, 26, 17, 28, 8, 0, 19, 0, 11, 1, 5, 22, 43, 50, 50, 13, 4, 8, 18, 0, 0, 3, 0, 11, 30, 41, 36, 13, 2, 17, 4, 0, 0, 1, 0, 1, 15, 6, 4, 1, 35, 11, 6, DI
