@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 27, 51, 48, 49, 52, 37, 25, 11, 25, 14, 10, 25, 6, 5, 5, 27, 22, 20, 22, 26, 56, 46, 13, 5, 39, 56, 66, 40, 20, 4, 34, 48, 45, 15, 34, 56, 17, 53, 31, 25, 66, 63, 53, 11, 42, 80, 53, 40, 8, 3, 12, 11, 48, 16, 5, 2, 2, 32, 20, 6, 7, 7, 61, 4, 29, 3, 0, 9, 26, 3, 13, 6, 54, 55, 22, 8, 13, 38, 47, 6, 5, 6, 12, 22, 10, 10, 8, 39, 21, 18, 0, 0, 32, 32, 36, 6, 18, 30, SU
0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 18, 28, 46, 53, 46, 19, 21, 9, 24, 16, 8, 25, 7, 1, 5, 15, 26, 21, 24, 25, 56, 63, 16, 4, 41, 69, 51, 35, 31, 6, 32, 42, 36, 9, 27, 50, 28, 48, 32, 12, 75, 67, 52, 14, 41, 76, 44, 42, 18, 4, 5, 19, 58, 16, 8, 1, 0, 38, 17, 6, 2, 4, 67, 3, 27, 2, 2, 43, 43, 0, 9, 14, 54, 52, 16, 7, 12, 49, 31, 12, 0, 5, 17, 34, 24, 10, 2, 42, 25, 29, 1, 0, 34, 32, 35, 0, 49, 11, SU
0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 23, 37, 61, 63, 59, 35, 22, 20, 18, 18, 5, 24, 3, 5, 0, 17, 32, 22, 22, 22, 57, 56, 17, 2, 39, 70, 54, 28, 31, 5, 24, 34, 37, 23, 35, 46, 20, 39, 25, 9, 72, 74, 50, 14, 43, 73, 49, 42, 17, 7, 5, 11, 48, 22, 5, 0, 0, 36, 24, 3, 10, 5, 60, 6, 33, 2, 1, 52, 44, 1, 7, 18, 52, 47, 38, 3, 14, 51, 28, 11, 1, 2, 11, 35, 32, 11, 10, 43, 16, 30, 2, 13, 49, 44, 54, 5, 43, 13, SU
0, 0, 0, 0, 0, 0, 0, 0, 25, 3, 15, 3, 1, 5, 9, 22, 54, 6, 30, 3, 10, 3, 0, 1, 1, 0, 10, 41, 33, 2, 13, 8, 2, 1, 45, 46, 42, 50, 23, 24, 49, 62, 14, 26, 41, 42, 15, 21, 16, 26, 73, 68, 38, 6, 40, 40, 23, 11, 4, 34, 1, 0, 22, 26, 0, 2, 0, 5, 10, 44, 0, 20, 21, 30, 41, 0, 0, 13, 2, 19, 7, 5, 30, 34, 16, 0, 3, 17, 0, 7, 17, 9, 41, 58, 50, 16, 2, 24, 2, 3, 16, 9, 19, 55, 34, 8, 26, 26, DI
0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 6, 1, 6, 14, 14, 15, 30, 12, 0, 4, 3, 7, 21, 3, 0, 4, 26, 13, 9, 6, 36, 31, 5, 0, 3, 19, 19, 37, 10, 11, 19, 55, 51, 23, 69, 42, 45, 38, 13, 10, 47, 63, 45, 29, 46, 75, 36, 55, 20, 0, 11, 4, 38, 40, 0, 5, 0, 44, 18, 1, 3, 37, 39, 20, 49, 0, 0, 67, 10, 4, 0, 12, 45, 41, 24, 0, 10, 51, 2, 8, 0, 33, 47, 49, 53, 8, 39, 26, 0, 12, 0, 10, 25, 33, 8, 10, 42, 23, DI
0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 7, 5, 4, 12, 10, 23, 31, 7, 4, 3, 4, 5, 17, 2, 0, 0, 18, 27, 5, 19, 43, 42, 11, 0, 0, 5, 7, 36, 7, 0, 26, 54, 58, 15, 70, 59, 49, 52, 21, 5, 32, 46, 45, 22, 46, 75, 38, 40, 26, 1, 7, 2, 36, 38, 0, 1, 0, 50, 23, 1, 6, 49, 38, 25, 45, 0, 0, 70, 17, 5, 0, 8, 30, 36, 15, 0, 11, 71, 4, 8, 1, 44, 40, 43, 36, 1, 44, 37, 0, 15, 0, 7, 41, 37, 8, 4, 46, 18, DI
0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 8, 9, 10, 20, 22, 25, 37, 11, 22, 6, 9, 3, 26, 6, 7, 5, 29, 26, 35, 17, 48, 48, 9, 3, 27, 52, 25, 46, 32, 22, 31, 49, 35, 25, 49, 37, 31, 44, 30, 15, 52, 58, 35, 19, 47, 67, 41, 44, 13, 17, 12, 15, 27, 35, 3, 3, 0, 51, 6, 25, 7, 39, 33, 35, 41, 0, 1, 49, 3, 25, 0, 6, 33, 31, 12, 3, 3, 80, 9, 19, 0, 32, 41, 57, 47, 8, 12, 62, 6, 4, 18, 7, 41, 46, 16, 10, 37, 44, FE
0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 3, 15, 13, 12, 17, 29, 27, 19, 21, 6, 7, 1, 15, 4, 1, 4, 47, 12, 36, 10, 52, 39, 4, 2, 31, 37, 13, 45, 32, 18, 31, 57, 28, 24, 57, 32, 27, 47, 23, 14, 46, 51, 47, 22, 57, 64, 20, 58, 4, 26, 5, 7, 28, 37, 1, 0, 0, 52, 2, 29, 1, 37, 41, 43, 37, 0, 0, 85, 0, 20, 0, 2, 27, 18, 2, 0, 8, 73, 5, 13, 3, 39, 53, 62, 42, 0, 28, 48, 2, 1, 17, 1, 36, 34, 6, 32, 24, 27, FE
0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 10, 13, 16, 15, 22, 27, 31, 18, 18, 9, 10, 3, 14, 18, 4, 3, 37, 23, 27, 10, 36, 38, 11, 10, 28, 45, 23, 53, 33, 17, 31, 51, 40, 24, 57, 33, 35, 43, 44, 9, 56, 65, 50, 21, 49, 71, 35, 45, 27, 15, 9, 13, 28, 36, 2, 4, 0, 53, 6, 29, 8, 38, 35, 41, 39, 0, 0, 56, 8, 25, 4, 3, 33, 29, 11, 0, 1, 78, 10, 18, 0, 41, 41, 55, 53, 8, 8, 70, 7, 8, 16, 5, 37, 43, 16, 9, 33, 41, FE
0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 18, 16, 25, 23, 32, 39, 42, 10, 33, 9, 18, 5, 24, 19, 4, 5, 45, 15, 32, 15, 28, 23, 22, 12, 19, 50, 32, 43, 34, 29, 29, 58, 43, 33, 53, 18, 30, 43, 18, 23, 58, 79, 57, 23, 68, 81, 30, 54, 7, 36, 15, 15, 49, 27, 2, 2, 4, 59, 12, 27, 6, 49, 53, 45, 53, 15, 9, 45, 2, 20, 24, 24, 38, 50, 17, 37, 19, 43, 2, 19, 21, 74, 76, 77, 82, 53, 17, 23, 1, 1, 29, 19, 46, 55, 30, 29, 29, 16, HA
0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 9, 10, 15, 8, 17, 35, 36, 12, 19, 3, 10, 4, 7, 4, 0, 1, 43, 14, 30, 3, 36, 25, 7, 4, 28, 49, 28, 40, 33, 22, 18, 47, 40, 20, 43, 18, 25, 43, 7, 17, 54, 60, 50, 10, 51, 61, 20, 49, 0, 30, 6, 4, 40, 18, 0, 0, 1, 58, 3, 29, 4, 50, 52, 43, 54, 16, 0, 46, 0, 21, 20, 33, 31, 30, 22, 38, 3, 38, 1, 14, 19, 69, 65, 77, 74, 40, 15, 25, 0, 0, 25, 8, 39, 46, 22, 15, 28, 11, HA
0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 19, 9, 11, 9, 16, 33, 42, 14, 17, 17, 9, 7, 9, 13, 0, 2, 28, 33, 19, 14, 40, 21, 5, 8, 30, 55, 34, 47, 19, 16, 14, 51, 34, 16, 46, 26, 17, 49, 13, 7, 60, 61, 57, 19, 47, 59, 27, 44, 1, 28, 12, 7, 43, 17, 0, 0, 1, 52, 1, 29, 4, 48, 49, 35, 55, 18, 0, 49, 3, 18, 27, 20, 23, 37, 13, 36, 10, 35, 2, 15, 24, 74, 68, 74, 81, 58, 5, 30, 0, 4, 24, 11, 39, 53, 30, 9, 30, 12, HA
0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 12, 5, 6, 12, 18, 22, 36, 16, 26, 19, 5, 1, 19, 7, 2, 10, 26, 22, 27, 11, 49, 56, 7, 8, 49, 52, 38, 45, 30, 18, 19, 45, 41, 10, 30, 39, 21, 40, 36, 9, 60, 62, 52, 18, 49, 54, 33, 47, 14, 15, 9, 0, 35, 24, 6, 1, 1, 61, 1, 28, 3, 31, 55, 45, 36, 0, 1, 48, 3, 30, 3, 6, 19, 19, 2, 1, 1, 61, 5, 12, 1, 38, 48, 60, 53, 9, 15, 25, 2, 10, 15, 1, 28, 42, 10, 8, 30, 5, NE
0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 14, 15, 18, 23, 25, 35, 42, 8, 30, 8, 11, 11, 23, 11, 2, 11, 34, 29, 30, 10, 39, 43, 17, 9, 27, 53, 38, 48, 31, 22, 15, 50, 51, 17, 52, 25, 29, 41, 24, 23, 64, 77, 52, 12, 53, 73, 41, 45, 3, 25, 7, 2, 45, 28, 7, 2, 4, 47, 6, 31, 9, 27, 50, 37, 43, 0, 5, 51, 4, 24, 13, 14, 30, 30, 9, 3, 7, 40, 5, 20, 4, 35, 55, 63, 55, 20, 18, 30, 3, 3, 28, 2, 34, 52, 19, 16, 38, 21, NE
0, 0, 0, 0, 0, 0, 0, 0, 24, 4, 13, 4, 10, 17, 23, 28, 32, 9, 14, 4, 7, 6, 16, 4, 0, 11, 32, 21, 22, 5, 50, 48, 3, 1, 41, 56, 38, 41, 22, 12, 12, 45, 40, 21, 36, 31, 20, 31, 31, 4, 63, 71, 49, 16, 51, 65, 33, 35, 23, 5, 2, 4, 40, 31, 5, 6, 1, 52, 4, 31, 2, 36, 49, 37, 36, 0, 0, 54, 6, 28, 5, 7, 33, 31, 8, 0, 8, 51, 6, 23, 8, 41, 45, 64, 60, 15, 16, 20, 0, 10, 13, 5, 34, 48, 11, 6, 25, 19, NE
0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 17, 17, 10, 19, 24, 30, 38, 6, 25, 8, 13, 6, 17, 12, 2, 4, 30, 39, 40, 13, 44, 37, 7, 7, 8, 31, 16, 40, 40, 21, 23, 51, 26, 22, 60, 33, 42, 43, 31, 15, 59, 72, 40, 21, 55, 87, 32, 45, 19, 22, 5, 9, 40, 31, 5, 6, 0, 51, 12, 31, 6, 35, 33, 32, 28, 1, 0, 56, 9, 26, 0, 9, 43, 43, 19, 0, 3, 71, 7, 30, 0, 40, 57, 60, 34, 4, 17, 62, 3, 9, 14, 8, 38, 36, 22, 18, 45, 42, SA
0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 11, 17, 23, 29, 29, 31, 43, 10, 34, 12, 17, 12, 24, 12, 2, 6, 28, 27, 31, 10, 42, 45, 13, 3, 18, 36, 25, 49, 25, 23, 12, 40, 43, 24, 57, 21, 39, 41, 18, 22, 58, 70, 44, 23, 54, 79, 33, 46, 9, 27, 12, 16, 52, 34, 3, 3, 6, 53, 13, 26, 17, 43, 36, 33, 35, 0, 3, 56, 8, 22, 13, 8, 41, 48, 17, 4, 10, 48, 8, 20, 4, 40, 51, 77, 41, 21, 16, 38, 1, 3, 12, 9, 37, 44, 14, 14, 43, 22, SA
0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 15, 16, 17, 22, 25, 32, 44, 10, 34, 8, 20, 13, 22, 18, 6, 5, 31, 31, 34, 11, 43, 41, 18, 10, 15, 36, 21, 47, 27, 20, 23, 50, 45, 26, 64, 30, 46, 47, 32, 16, 64, 76, 51, 26, 53, 93, 38, 41, 16, 23, 14, 12, 45, 42, 6, 1, 1, 51, 6, 30, 19, 41, 39, 36, 37, 6, 4, 52, 14, 26, 12, 14, 44, 51, 22, 2, 7, 50, 5, 18, 3, 36, 49, 70, 35, 7, 22, 40, 4, 7, 16, 7, 30, 45, 20, 15, 38, 16, SA
0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 10, 18, 20, 25, 26, 38, 21, 42, 26, 3, 15, 3, 17, 8, 1, 11, 47, 26, 20, 14, 48, 46, 15, 6, 53, 54, 47, 35, 21, 17, 19, 46, 38, 37, 52, 44, 17, 51, 31, 12, 59, 77, 44, 41, 62, 53, 20, 74, 18, 36, 8, 18, 44, 46, 4, 0, 2, 59, 7, 43, 2, 44, 61, 31, 73, 20, 7, 47, 5, 30, 8, 29, 29, 52, 30, 45, 34, 20, 7, 7, 15, 53, 72, 64, 67, 30, 47, 13, 1, 0, 23, 6, 32, 70, 19, 40, 27, 10, SU
0, 0, 0, 0, 0, 0, 0, 0, 25, 4, 17, 15, 23, 20, 31, 24, 41, 7, 37, 5, 23, 12, 28, 21, 3, 15, 32, 23, 36, 20, 53, 55, 16, 3, 48, 57, 48, 54, 40, 21, 29, 48, 38, 29, 35, 46, 27, 42, 31, 23, 61, 74, 54, 30, 46, 58, 35, 50, 11, 35, 10, 15, 41, 34, 9, 3, 2, 56, 10, 30, 8, 27, 41, 37, 49, 3, 1, 59, 6, 25, 7, 12, 28, 34, 15, 6, 20, 64, 9, 13, 10, 31, 45, 53, 56, 24, 18, 58, 4, 4, 27, 3, 46, 60, 26, 17, 36, 30, SU
0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 12, 9, 21, 19, 25, 27, 42, 6, 34, 9, 13, 2, 27, 11, 2, 10, 27, 25, 36, 18, 60, 56, 7, 2, 45, 61, 44, 42, 36, 16, 20, 41, 48, 24, 39, 38, 18, 46, 38, 13, 73, 80, 52, 21, 45, 73, 39, 41, 21, 21, 7, 10, 47, 32, 6, 1, 1, 51, 7, 29, 11, 30, 42, 34, 37, 0, 0, 52, 5, 29, 19, 15, 50, 55, 21, 1, 20, 63, 8, 21, 4, 29, 35, 34, 26, 25, 10, 59, 3, 4, 27, 15, 47, 66, 40, 9, 33, 43, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 10, 5, 8, 27, 54, 8, 38, 0, 2, 1, 1, 0, 2, 3, 4, 51, 30, 0, 8, 70, 69, 28, 3, 25, 54, 22, 39, 3, 12, 29, 43, 22, 1, 30, 37, 32, 56, 0, 10, 53, 78, 38, 24, 55, 78, 46, 57, 13, 11, 4, 5, 29, 30, 28, 26, 1, 73, 29, 10, 7, 7, 68, 7, 41, 0, 7, 36, 26, 7, 5, 9, 43, 43, 34, 2, 29, 23, 10, 10, 11, 29, 49, 44, 33, 3, 36, 7, 2, 3, 2, 11, 60, 78, 38, 23, 34, 6, DI
0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30, 21, 12, 6, 29, 47, 7, 43, 0, 16, 8, 7, 3, 1, 1, 8, 48, 35, 0, 15, 49, 68, 44, 1, 22, 71, 60, 39, 2, 24, 29, 44, 38, 4, 27, 41, 34, 61, 1, 23, 62, 79, 58, 18, 63, 79, 55, 70, 3, 16, 8, 23, 7, 39, 40, 20, 3, 59, 5, 22, 12, 6, 51, 44, 38, 10, 19, 28, 10, 10, 11, 14, 42, 59, 46, 15, 28, 20, 30, 3, 16, 23, 37, 55, 49, 13, 43, 20, 3, 11, 6, 23, 56, 75, 45, 30, 22, 24, DI
0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 4, 7, 3, 17, 39, 49, 9, 22, 37, 0, 11, 17, 6, 6, 11, 25, 58, 7, 21, 10, 58, 61, 28, 23, 54, 44, 34, 33, 17, 8, 43, 41, 4, 2, 39, 36, 15, 32, 18, 7, 67, 65, 54, 30, 66, 49, 25, 43, 14, 1, 6, 2, 38, 22, 6, 1, 0, 29, 36, 8, 4, 27, 51, 28, 52, 0, 6, 41, 14, 28, 4, 7, 30, 19, 6, 2, 7, 38, 0, 19, 6, 13, 53, 61, 49, 1, 2, 58, 5, 25, 3, 12, 54, 65, 35, 8, 21, 61, FE
0, 0, 0, 0, 0, 0, 0, 0, 31, 4, 4, 8, 2, 14, 41, 56, 10, 35, 34, 1, 6, 16, 3, 1, 1, 16, 54, 11, 7, 6, 59, 62, 22, 22, 51, 56, 38, 36, 13, 14, 40, 34, 6, 1, 39, 32, 15, 35, 13, 9, 68, 75, 46, 20, 71, 63, 30, 39, 5, 1, 9, 2, 37, 26, 4, 3, 0, 35, 37, 0, 4, 22, 61, 23, 49, 0, 4, 38, 28, 10, 6, 7, 38, 23, 13, 1, 2, 35, 0, 20, 4, 13, 56, 61, 42, 0, 1, 47, 8, 14, 1, 15, 59, 57, 52, 8, 18, 60, FE
0, 0, 1, 0, 0, 0, 0, 0, 21, 16, 0, 10, 8, 12, 38, 45, 4, 29, 37, 2, 7, 13, 13, 0, 11, 17, 54, 30, 30, 7, 54, 59, 29, 11, 50, 53, 39, 28, 27, 8, 44, 53, 6, 0, 36, 43, 15, 38, 20, 1, 57, 64, 59, 33, 55, 43, 22, 44, 17, 3, 11, 2, 52, 15, 16, 3, 1, 52, 37, 16, 6, 26, 56, 42, 41, 0, 3, 37, 8, 24, 8, 5, 18, 10, 3, 4, 1, 38, 1, 20, 9, 16, 82, 87, 64, 6, 9, 50, 11, 17, 4, 4, 56, 74, 26, 3, 30, 57, FE
0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 5, 17, 15, 10, 30, 54, 11, 5, 40, 4, 13, 24, 19, 18, 10, 12, 50, 11, 45, 10, 55, 68, 32, 12, 55, 62, 33, 43, 38, 12, 43, 42, 8, 10, 24, 39, 18, 39, 43, 3, 57, 74, 56, 32, 52, 76, 38, 46, 36, 8, 26, 3, 48, 25, 7, 10, 3, 37, 39, 27, 14, 40, 54, 29, 52, 2, 5, 41, 11, 35, 12, 18, 25, 29, 17, 27, 16, 37, 7, 22, 25, 51, 58, 58, 63, 37, 14, 45, 3, 19, 21, 11, 41, 37, 14, 21, 22, 54, HA
0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 1, 13, 11, 10, 25, 54, 19, 5, 38, 3, 15, 23, 11, 12, 8, 21, 42, 21, 48, 12, 56, 67, 29, 14, 55, 53, 35, 41, 48, 12, 43, 45, 11, 8, 28, 41, 16, 38, 49, 7, 60, 78, 60, 27, 57, 70, 36, 35, 33, 6, 9, 2, 44, 19, 14, 13, 7, 15, 37, 22, 15, 37, 45, 26, 53, 8, 3, 34, 12, 34, 7, 17, 32, 37, 24, 22, 13, 29, 11, 19, 14, 57, 54, 64, 63, 39, 20, 47, 2, 15, 17, 10, 31, 34, 18, 11, 23, 63, HA
0, 0, 0, 0, 0, 0, 0, 0, 11, 36, 1, 19, 10, 22, 38, 54, 10, 5, 43, 3, 15, 16, 11, 10, 4, 22, 51, 6, 49, 13, 55, 64, 34, 21, 62, 51, 27, 41, 39, 14, 50, 46, 11, 11, 31, 40, 16, 40, 41, 6, 69, 86, 49, 16, 62, 68, 38, 42, 39, 10, 12, 2, 47, 23, 4, 15, 4, 38, 26, 26, 10, 40, 44, 27, 38, 2, 7, 39, 8, 24, 12, 20, 43, 36, 18, 23, 14, 38, 6, 19, 10, 57, 55, 68, 52, 31, 14, 52, 4, 7, 3, 6, 51, 45, 14, 14, 33, 42, HA
0, 0, 0, 0, 0, 0, 0, 0, 30, 15, 1, 7, 3, 6, 27, 52, 14, 20, 36, 2, 10, 12, 4, 3, 8, 20, 52, 3, 36, 10, 53, 63, 28, 21, 56, 49, 29, 43, 31, 8, 43, 39, 5, 1, 27, 41, 16, 34, 32, 1, 68, 77, 53, 26, 63, 53, 32, 44, 14, 1, 13, 0, 37, 20, 9, 10, 1, 32, 38, 23, 10, 30, 55, 31, 48, 0, 6, 38, 12, 31, 9, 8, 31, 30, 13, 2, 0, 35, 0, 21, 6, 23, 43, 56, 53, 3, 0, 48, 0, 18, 3, 2, 49, 68, 27, 1, 19, 52, NE
0, 0, 1, 0, 0, 0, 0, 0, 31, 11, 1, 7, 3, 21, 36, 55, 9, 19, 38, 0, 4, 10, 0, 6, 4, 13, 53, 5, 40, 8, 59, 61, 20, 11, 54, 53, 29, 43, 44, 14, 35, 32, 13, 2, 20, 32, 13, 36, 37, 3, 74, 85, 45, 14, 65, 61, 27, 43, 26, 1, 11, 9, 38, 10, 5, 10, 1, 33, 26, 22, 1, 24, 48, 22, 45, 0, 3, 34, 4, 30, 4, 11, 47, 36, 23, 4, 2, 42, 0, 19, 1, 12, 36, 41, 39, 3, 1, 51, 0, 6, 2, 9, 34, 73, 26, 0, 22, 35, NE
0, 0, 0, 0, 0, 0, 0, 0, 33, 12, 6, 11, 18, 15, 34, 49, 13, 26, 34, 2, 11, 18, 13, 4, 6, 16, 57, 4, 39, 12, 53, 61, 28, 17, 57, 53, 32, 40, 38, 13, 36, 35, 11, 13, 28, 32, 15, 45, 37, 6, 69, 78, 47, 25, 63, 56, 40, 42, 33, 6, 10, 4, 48, 19, 9, 8, 5, 37, 38, 26, 13, 34, 51, 28, 48, 0, 10, 40, 13, 28, 11, 12, 38, 33, 19, 9, 14, 48, 4, 20, 9, 29, 46, 52, 48, 8, 13, 50, 2, 12, 11, 10, 42, 63, 29, 9, 33, 38, NE
0, 0, 0, 0, 0, 0, 0, 0, 7, 48, 2, 16, 6, 9, 44, 46, 3, 19, 22, 23, 19, 26, 8, 7, 2, 12, 57, 13, 48, 9, 45, 52, 47, 14, 48, 58, 16, 41, 43, 12, 49, 53, 15, 9, 18, 18, 37, 41, 36, 22, 40, 65, 53, 27, 62, 75, 33, 41, 33, 18, 11, 8, 58, 29, 9, 6, 11, 46, 24, 41, 6, 33, 56, 45, 44, 2, 9, 47, 9, 32, 11, 10, 22, 18, 5, 6, 8, 50, 11, 20, 19, 36, 61, 69, 23, 2, 23, 42, 3, 19, 10, 14, 66, 61, 4, 6, 50, 28, SA
0, 0, 0, 0, 1, 0, 0, 0, 2, 42, 1, 9, 4, 8, 34, 48, 5, 13, 25, 14, 13, 9, 11, 8, 11, 14, 54, 9, 37, 9, 47, 59, 39, 9, 51, 56, 26, 38, 34, 2, 53, 58, 8, 0, 29, 31, 15, 39, 41, 7, 39, 47, 68, 31, 56, 56, 30, 37, 43, 5, 7, 6, 45, 26, 8, 4, 2, 37, 25, 31, 7, 35, 52, 45, 38, 0, 6, 40, 4, 29, 4, 2, 12, 9, 8, 0, 4, 38, 0, 17, 9, 31, 61, 65, 31, 2, 10, 43, 0, 12, 5, 9, 55, 58, 12, 1, 41, 35, SA
