@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 0, 1, 0, 9, 7, 6, 4, 9, 11, 5, 28, 7, 24, 4, 0, 1, 2, 1, 3, 1, 0, 0, 0, 10, 29, 2, 28, 0, 1, 3, 8, 3, 0, 8, 0, 3, 4, 9, 26, 12, 28, 0, 5, 32, 17, 6, 0, 0, 13, 32, 32, 6, 41, 20, 26, 6, 18, 17, 38, 45, 1, 7, 35, 30, 8, 16, 30, 15, 34, 9, 18, 51, 60, 25, 32, 8, 24, 66, 60, 12, 24, 18, 14, 9, 0, 13, 10, 13, 43, 14, 11, 3, 0, 1, 18, 10, 16, 12, 0, 0, 1, 0, 35, 10, 1, 0, 0, 2, 19, 5, 1, 21, 6, 2, 0, 31, 34, 4, 23, 1, 0, 8, 18, 2, 0, 21, 3, 0, 5, 47, 35, 25, 36, 2, 0, 3, 18, 2, 0, 23, 8, 0, 0, 5, 18, 9, 0, 1, 0, 0, 18, 3, 1, 14, 7, 0, 8, 26, 23, 29, 30, 5, 6, 1, 16, 6, 0, DI
0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 0, 0, 5, 8, 5, 3, 4, 10, 15, 24, 11, 4, 9, 22, 0, 2, 2, 0, 0, 0, 1, 0, 1, 8, 31, 5, 19, 7, 1, 4, 7, 0, 1, 4, 0, 4, 0, 17, 35, 1, 29, 2, 5, 29, 24, 7, 0, 0, 12, 34, 32, 5, 49, 12, 17, 12, 18, 19, 41, 40, 0, 7, 28, 34, 15, 17, 39, 10, 20, 14, 12, 48, 60, 25, 34, 13, 25, 66, 60, 13, 27, 11, 11, 12, 1, 12, 6, 11, 42, 19, 11, 6, 1, 2, 27, 5, 6, 15, 0, 0, 0, 6, 31, 7, 1, 0, 0, 0, 25, 2, 0, 19, 4, 1, 0, 32, 30, 6, 22, 2, 0, 2, 18, 4, 2, 23, 2, 0, 0, 45, 46, 32, 38, 1, 0, 5, 20, 5, 1, 23, 5, 0, 0, 1, 12, 7, 0, 2, 1, 2, 19, 1, 0, 8, 14, 3, 8, 30, 37, 46, 33, 4, 6, 1, 18, 3, 4, FE
0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 0, 3, 9, 14, 11, 9, 10, 12, 13, 26, 10, 9, 13, 18, 0, 8, 8, 3, 5, 0, 8, 4, 3, 11, 29, 14, 28, 1, 3, 10, 12, 4, 5, 8, 6, 3, 4, 25, 33, 9, 35, 1, 7, 33, 19, 9, 1, 1, 14, 36, 31, 7, 59, 8, 26, 7, 21, 19, 41, 38, 3, 11, 29, 30, 14, 16, 43, 8, 31, 10, 17, 55, 61, 30, 29, 17, 25, 67, 63, 9, 35, 7, 21, 11, 5, 12, 8, 18, 37, 22, 15, 6, 6, 7, 27, 7, 7, 12, 5, 3, 3, 4, 26, 13, 4, 0, 2, 1, 23, 14, 7, 20, 10, 4, 0, 38, 29, 14, 23, 4, 0, 4, 18, 13, 4, 22, 7, 2, 7, 50, 43, 30, 38, 1, 0, 5, 18, 12, 5, 24, 8, 2, 3, 5, 23, 10, 4, 3, 1, 6, 17, 7, 7, 18, 12, 12, 20, 33, 41, 50, 29, 6, 5, 4, 19, 10, 2, FE
0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 1, 1, 8, 15, 13, 6, 16, 17, 18, 23, 15, 12, 13, 23, 0, 7, 3, 2, 2, 2, 4, 2, 3, 13, 29, 10, 25, 0, 4, 3, 12, 6, 13, 13, 9, 3, 4, 15, 29, 9, 32, 0, 4, 25, 18, 11, 4, 0, 12, 32, 31, 6, 46, 17, 26, 4, 22, 22, 45, 42, 3, 17, 33, 31, 16, 18, 37, 22, 29, 9, 18, 50, 59, 26, 25, 9, 25, 67, 58, 15, 23, 19, 27, 9, 2, 21, 12, 19, 38, 19, 13, 14, 5, 3, 21, 16, 16, 16, 3, 1, 8, 9, 29, 11, 4, 2, 1, 2, 14, 20, 7, 17, 8, 1, 3, 35, 26, 18, 22, 4, 0, 3, 20, 11, 4, 18, 9, 4, 8, 45, 38, 28, 40, 2, 0, 4, 18, 5, 6, 23, 11, 5, 6, 4, 16, 7, 3, 5, 1, 4, 17, 17, 6, 20, 10, 7, 11, 31, 41, 48, 24, 5, 7, 3, 15, 11, 4, FE
0, 0, 0, 0, 0, 0, 0, 0, 2, 27, 4, 1, 3, 15, 8, 7, 9, 11, 9, 30, 1, 3, 5, 28, 0, 5, 0, 0, 4, 0, 0, 0, 6, 18, 22, 6, 24, 4, 0, 6, 0, 0, 0, 0, 0, 0, 2, 26, 30, 1, 29, 0, 10, 39, 31, 10, 0, 2, 34, 39, 34, 14, 55, 6, 24, 5, 22, 10, 19, 20, 1, 2, 7, 18, 8, 16, 51, 0, 25, 10, 15, 49, 60, 35, 24, 7, 37, 59, 65, 2, 40, 1, 10, 8, 0, 13, 17, 22, 42, 22, 4, 1, 0, 3, 29, 4, 2, 15, 1, 1, 0, 13, 29, 13, 1, 0, 1, 3, 24, 1, 0, 19, 4, 0, 9, 39, 27, 9, 31, 4, 0, 4, 19, 2, 1, 16, 13, 2, 22, 23, 51, 32, 19, 16, 0, 0, 22, 3, 0, 20, 3, 3, 4, 17, 24, 23, 13, 2, 5, 1, 26, 2, 0, 12, 14, 14, 25, 28, 14, 23, 48, 22, 0, 3, 16, 0, 0, HA
0, 0, 1, 0, 0, 0, 0, 0, 2, 27, 3, 0, 6, 13, 14, 6, 8, 20, 12, 30, 3, 2, 5, 28, 0, 1, 1, 0, 2, 3, 0, 0, 4, 19, 26, 3, 19, 8, 1, 5, 7, 1, 0, 2, 0, 2, 2, 24, 31, 2, 25, 1, 8, 36, 34, 12, 0, 1, 31, 39, 35, 12, 54, 2, 17, 11, 17, 9, 14, 25, 0, 3, 11, 17, 8, 19, 52, 3, 26, 17, 11, 49, 65, 33, 23, 4, 30, 63, 65, 4, 44, 2, 4, 11, 1, 8, 15, 20, 36, 16, 5, 3, 0, 0, 32, 0, 1, 13, 1, 2, 1, 16, 28, 7, 3, 0, 0, 5, 26, 1, 0, 15, 7, 0, 8, 42, 28, 1, 33, 7, 0, 5, 19, 3, 1, 15, 5, 0, 22, 22, 51, 33, 19, 20, 0, 0, 20, 3, 0, 19, 8, 2, 7, 17, 24, 25, 15, 1, 6, 0, 19, 0, 0, 8, 17, 12, 34, 42, 34, 43, 59, 28, 0, 2, 17, 1, 0, HA
0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 7, 1, 4, 17, 8, 4, 12, 19, 12, 29, 6, 0, 2, 30, 0, 1, 2, 0, 0, 1, 0, 0, 0, 14, 27, 1, 17, 13, 0, 6, 6, 1, 0, 0, 1, 2, 0, 15, 41, 0, 22, 4, 12, 36, 41, 22, 0, 2, 39, 41, 37, 22, 55, 8, 19, 13, 18, 11, 7, 11, 5, 0, 1, 14, 16, 14, 38, 14, 3, 20, 9, 38, 61, 27, 31, 9, 31, 65, 58, 12, 27, 14, 14, 16, 2, 17, 17, 18, 50, 13, 8, 7, 1, 0, 18, 13, 0, 12, 1, 0, 0, 4, 40, 16, 3, 0, 1, 1, 18, 10, 0, 23, 0, 1, 0, 30, 36, 3, 32, 5, 0, 10, 24, 1, 0, 20, 6, 0, 0, 38, 50, 33, 35, 7, 0, 0, 18, 2, 0, 21, 9, 1, 2, 0, 16, 13, 1, 3, 4, 0, 19, 0, 0, 8, 14, 6, 11, 38, 18, 18, 40, 20, 0, 2, 20, 2, 0, NE
0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 2, 4, 13, 14, 11, 10, 22, 13, 29, 2, 2, 4, 28, 0, 2, 5, 0, 0, 0, 0, 3, 3, 16, 25, 5, 19, 10, 0, 8, 5, 1, 1, 1, 0, 5, 0, 26, 36, 1, 24, 1, 13, 38, 40, 21, 0, 7, 41, 37, 34, 18, 60, 1, 18, 12, 17, 12, 6, 22, 3, 0, 2, 17, 14, 8, 50, 0, 13, 18, 15, 44, 62, 29, 29, 12, 36, 63, 61, 5, 38, 0, 16, 19, 0, 15, 10, 20, 44, 18, 2, 5, 0, 0, 30, 3, 3, 22, 0, 1, 0, 2, 37, 16, 0, 1, 0, 4, 27, 1, 4, 17, 1, 0, 0, 38, 26, 11, 24, 3, 0, 7, 22, 1, 0, 22, 3, 0, 2, 40, 47, 36, 31, 2, 0, 0, 20, 1, 1, 16, 10, 3, 0, 1, 14, 13, 0, 1, 7, 0, 19, 3, 0, 9, 15, 0, 18, 35, 18, 17, 42, 13, 0, 0, 22, 0, 0, NE
0, 0, 0, 0, 0, 0, 0, 0, 4, 28, 0, 0, 12, 16, 15, 9, 12, 19, 12, 26, 6, 8, 15, 16, 1, 9, 9, 2, 0, 0, 1, 3, 8, 15, 28, 5, 29, 0, 1, 8, 11, 6, 5, 5, 0, 9, 4, 23, 36, 12, 31, 0, 17, 39, 35, 14, 0, 3, 37, 36, 32, 14, 58, 4, 31, 3, 20, 12, 12, 28, 0, 5, 7, 17, 9, 18, 45, 1, 29, 10, 18, 43, 52, 28, 21, 13, 28, 61, 62, 9, 36, 1, 29, 12, 1, 26, 26, 23, 40, 18, 16, 18, 7, 6, 27, 7, 12, 17, 1, 5, 3, 8, 27, 15, 6, 2, 1, 2, 26, 9, 5, 13, 9, 1, 1, 33, 29, 12, 23, 4, 0, 8, 22, 9, 3, 14, 13, 1, 3, 50, 50, 32, 40, 4, 1, 3, 23, 2, 2, 18, 6, 7, 6, 1, 11, 9, 4, 5, 2, 3, 22, 5, 1, 18, 9, 2, 23, 28, 23, 28, 34, 9, 7, 3, 21, 6, 1, NE
0, 0, 0, 0, 0, 0, 0, 0, 1, 27, 0, 1, 11, 11, 11, 10, 11, 17, 21, 18, 15, 6, 9, 22, 1, 9, 5, 2, 7, 6, 0, 2, 12, 12, 26, 10, 21, 3, 0, 4, 15, 14, 8, 9, 4, 7, 4, 23, 36, 9, 29, 0, 6, 38, 36, 33, 5, 12, 42, 44, 33, 11, 47, 14, 18, 13, 17, 13, 12, 10, 6, 5, 7, 26, 11, 15, 36, 21, 20, 17, 13, 44, 62, 28, 33, 15, 26, 64, 58, 15, 24, 17, 15, 15, 3, 17, 9, 21, 39, 15, 16, 3, 2, 0, 18, 17, 4, 14, 1, 4, 3, 1, 34, 18, 6, 2, 2, 3, 14, 10, 6, 20, 10, 1, 1, 34, 34, 16, 23, 4, 0, 2, 13, 9, 2, 16, 8, 3, 4, 48, 49, 33, 35, 4, 0, 4, 15, 9, 4, 18, 12, 6, 2, 3, 20, 10, 3, 4, 2, 3, 21, 8, 3, 18, 13, 7, 20, 36, 16, 24, 38, 11, 5, 6, 20, 10, 2, SA
0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 7, 1, 8, 17, 12, 15, 15, 18, 7, 31, 9, 11, 9, 25, 0, 7, 8, 1, 9, 5, 3, 7, 9, 11, 28, 11, 20, 7, 2, 4, 8, 14, 9, 4, 5, 7, 1, 27, 30, 7, 28, 1, 4, 26, 24, 24, 5, 10, 31, 37, 29, 5, 55, 8, 21, 11, 24, 27, 27, 19, 3, 8, 12, 15, 9, 17, 46, 12, 15, 19, 12, 41, 54, 24, 24, 16, 32, 66, 63, 10, 36, 7, 21, 13, 9, 25, 18, 25, 33, 18, 8, 6, 0, 0, 30, 13, 7, 20, 6, 5, 4, 8, 32, 11, 3, 8, 0, 2, 18, 15, 7, 24, 11, 1, 2, 34, 30, 16, 15, 5, 0, 4, 21, 7, 5, 18, 9, 1, 10, 50, 42, 33, 33, 2, 0, 3, 19, 7, 3, 19, 5, 4, 2, 4, 15, 13, 1, 8, 0, 3, 25, 10, 2, 18, 12, 6, 22, 35, 19, 26, 35, 8, 6, 2, 17, 8, 2, SA
0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 10, 0, 8, 15, 13, 10, 14, 20, 14, 20, 14, 8, 5, 28, 0, 7, 6, 5, 8, 1, 0, 2, 7, 18, 28, 6, 8, 18, 1, 6, 11, 12, 10, 10, 0, 6, 4, 15, 31, 10, 25, 14, 6, 35, 30, 9, 0, 0, 21, 37, 35, 12, 38, 22, 10, 21, 22, 16, 17, 32, 4, 4, 19, 7, 3, 21, 33, 25, 14, 26, 12, 47, 61, 28, 27, 10, 20, 63, 61, 16, 19, 27, 7, 22, 6, 18, 26, 19, 44, 20, 14, 12, 7, 5, 20, 17, 0, 28, 7, 2, 2, 13, 34, 14, 6, 5, 1, 2, 16, 11, 7, 18, 6, 0, 4, 30, 30, 15, 23, 5, 0, 4, 22, 4, 5, 15, 13, 2, 27, 23, 48, 31, 24, 22, 1, 2, 21, 5, 4, 20, 9, 3, 8, 10, 17, 9, 3, 9, 6, 7, 17, 8, 4, 10, 21, 12, 30, 29, 34, 44, 41, 26, 2, 7, 18, 8, 3, SA
0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 15, 0, 5, 16, 11, 6, 10, 17, 16, 22, 18, 5, 4, 29, 0, 6, 7, 1, 2, 2, 9, 3, 1, 15, 30, 5, 1, 28, 0, 6, 12, 9, 5, 7, 5, 10, 4, 13, 40, 13, 11, 21, 7, 34, 38, 26, 1, 2, 38, 39, 33, 20, 34, 25, 4, 28, 16, 18, 13, 22, 4, 5, 4, 19, 22, 10, 26, 32, 5, 27, 9, 44, 64, 26, 31, 6, 21, 62, 57, 16, 9, 29, 9, 23, 3, 20, 11, 11, 43, 15, 18, 8, 0, 4, 9, 29, 2, 23, 4, 3, 3, 3, 37, 12, 8, 1, 0, 0, 12, 23, 6, 27, 9, 2, 0, 30, 25, 8, 26, 2, 0, 5, 14, 15, 5, 21, 9, 4, 1, 39, 48, 29, 37, 4, 0, 4, 21, 7, 5, 15, 13, 8, 0, 1, 8, 8, 1, 2, 0, 3, 18, 5, 2, 5, 22, 5, 13, 26, 36, 43, 30, 3, 5, 4, 17, 13, 3, SU
0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 16, 0, 4, 13, 10, 11, 8, 17, 20, 20, 14, 10, 1, 29, 0, 4, 8, 0, 1, 9, 3, 2, 2, 12, 29, 5, 2, 29, 0, 11, 9, 6, 11, 7, 2, 14, 5, 16, 34, 9, 4, 23, 10, 37, 41, 24, 0, 5, 42, 40, 34, 19, 42, 21, 4, 26, 11, 22, 10, 14, 7, 2, 3, 24, 18, 13, 30, 31, 5, 24, 10, 46, 62, 25, 28, 9, 27, 65, 55, 10, 20, 26, 8, 25, 6, 19, 10, 21, 42, 17, 8, 9, 2, 7, 16, 24, 4, 22, 0, 3, 8, 7, 38, 13, 2, 0, 0, 2, 20, 15, 5, 26, 6, 4, 1, 30, 28, 12, 25, 2, 0, 3, 18, 6, 3, 21, 9, 2, 4, 42, 48, 29, 34, 0, 0, 6, 12, 8, 2, 19, 13, 4, 6, 2, 15, 9, 4, 1, 0, 2, 11, 6, 3, 4, 22, 7, 16, 31, 31, 38, 25, 7, 6, 2, 19, 7, 5, SU
0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 11, 0, 2, 12, 5, 6, 4, 13, 16, 20, 10, 3, 6, 30, 0, 5, 0, 0, 0, 0, 0, 1, 1, 10, 29, 1, 8, 24, 0, 4, 6, 2, 1, 0, 0, 10, 0, 16, 35, 6, 12, 18, 12, 40, 43, 24, 0, 5, 41, 39, 35, 17, 49, 17, 11, 27, 16, 22, 15, 17, 1, 0, 1, 34, 20, 9, 35, 20, 5, 28, 12, 52, 60, 29, 25, 11, 28, 65, 54, 6, 27, 21, 7, 24, 0, 17, 7, 16, 38, 16, 7, 4, 0, 1, 22, 16, 0, 22, 0, 2, 0, 4, 31, 12, 0, 0, 0, 0, 18, 7, 6, 22, 9, 1, 0, 35, 22, 10, 23, 1, 0, 2, 22, 2, 1, 18, 2, 0, 5, 40, 41, 28, 32, 0, 0, 3, 18, 1, 3, 17, 8, 1, 0, 3, 16, 6, 3, 2, 0, 2, 17, 4, 2, 2, 23, 0, 11, 31, 28, 38, 31, 3, 6, 0, 17, 3, 1, SU
0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 9, 1, 4, 13, 9, 2, 3, 13, 19, 12, 3, 24, 4, 5, 5, 0, 9, 1, 2, 4, 0, 0, 0, 12, 9, 19, 2, 4, 2, 7, 16, 0, 0, 0, 0, 0, 1, 18, 12, 23, 8, 1, 0, 6, 13, 21, 0, 3, 0, 0, 7, 7, 26, 24, 8, 2, 21, 35, 50, 49, 23, 0, 39, 59, 55, 35, 28, 32, 12, 0, 18, 35, 50, 27, 36, 12, 26, 34, 30, 11, 32, 32, 11, 0, 9, 23, 24, 16, 32, 19, 26, 26, 25, 14, 31, 30, 18, 0, 13, 4, 19, 16, 24, 11, 6, 19, 5, 4, 34, 27, 24, 1, 6, 1, 0, 33, 23, 4, 28, 5, 2, 6, 28, 27, 17, 6, 3, 8, 28, 31, 39, 21, 33, 21, 14, 31, 26, 27, 8, 4, 1, 19, 12, 4, 18, 20, 11, 22, 10, 25, 20, 25, 12, 17, 1, 6, 30, 31, 43, 44, 42, 20, 5, 29, 5, 4, 0, DI
0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 7, 11, 6, 11, 24, 15, 8, 18, 23, 13, 8, 20, 3, 11, 10, 4, 26, 13, 9, 5, 4, 0, 4, 15, 12, 27, 6, 5, 2, 4, 13, 23, 6, 3, 0, 8, 19, 9, 12, 17, 12, 10, 0, 12, 40, 44, 16, 2, 1, 10, 12, 9, 23, 25, 14, 0, 19, 28, 17, 4, 13, 4, 22, 52, 59, 35, 27, 27, 15, 3, 14, 43, 46, 32, 43, 10, 34, 33, 23, 17, 28, 33, 7, 2, 12, 17, 29, 20, 26, 14, 23, 29, 30, 23, 32, 26, 20, 3, 23, 4, 13, 10, 29, 12, 12, 14, 8, 9, 39, 32, 20, 1, 15, 10, 0, 34, 39, 6, 28, 7, 5, 9, 32, 47, 22, 5, 11, 17, 25, 40, 37, 16, 35, 32, 16, 29, 10, 51, 13, 1, 2, 24, 20, 14, 28, 23, 13, 33, 15, 27, 5, 30, 22, 14, 1, 12, 39, 38, 42, 41, 43, 22, 7, 29, 5, 21, 4, DI
0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 13, 9, 16, 18, 23, 29, 19, 19, 34, 7, 9, 18, 25, 9, 11, 3, 15, 24, 17, 16, 12, 9, 19, 17, 9, 29, 24, 9, 3, 1, 11, 8, 8, 6, 6, 8, 6, 35, 6, 26, 18, 15, 0, 30, 51, 26, 0, 13, 38, 53, 32, 17, 20, 11, 23, 13, 22, 14, 7, 17, 15, 16, 12, 5, 16, 24, 28, 11, 25, 18, 12, 34, 41, 28, 28, 17, 28, 59, 47, 16, 29, 8, 7, 17, 13, 22, 24, 18, 34, 12, 27, 34, 12, 5, 23, 19, 0, 17, 7, 10, 22, 8, 27, 14, 0, 6, 0, 2, 19, 38, 2, 29, 3, 4, 6, 33, 27, 9, 30, 0, 0, 6, 19, 51, 15, 30, 6, 7, 10, 29, 32, 21, 23, 16, 7, 9, 24, 40, 21, 19, 9, 9, 11, 4, 23, 11, 9, 13, 18, 2, 21, 24, 10, 24, 18, 0, 10, 20, 24, 29, 39, 29, 10, 0, 31, 15, 5, FE
